driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pRating,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,rid,sentiScore,sentiment,siteCode,trigger
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,"By far the best sound quality to price ratio you're gonna find. Such crisp sound out of these things. Got 6 months of use out of them before the left headphone stopped working (I was pretty rough on these headphones to be fair), and I immediately purchased them again. Highly recommend.",By far the best sound quality to price ratio you're gonna find,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Mason,Headphone__B003EM8008_Mason_51_286, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,4.0,Nice,Four Stars,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Celso P Bautista,Headphone__B003EM8008_Celso P Bautista_1_4, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,"Just what I needed. Comfortable, a good length, and I like the color choice. I use them for watching TV shows that I've missed, and no one else in the room is disturbed by the volume that I need to hear the dialog with my failing hearing.",Great for my purpose,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Ms. High Standards Consumer,Headphone__B003EM8008_Ms. High Standards Consumer_47_238, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,Great product. I use these at the gym and they are very durable.,Great product!,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,themediaoutlet stinks,Headphone__B003EM8008_themediaoutlet stinks_13_64, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,1.0,Not comfortable,One Star,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Mateus Palharini Schwalbert,Headphone__B003EM8008_Mateus Palharini Schwalbert_2_15, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,4.0,Good quality for the price!,Budget,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,B,Headphone__B003EM8008_B_5_27, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,"Best pair of earbuds you will ever own!
Pros:
~ Better than expensive market brands like Beats.( I prefer them over my $200 ATH-M50's)
~ They are incredibly comfortable, I've accidentally slept with them on several times!
~ The sound balance is great, not too much bass, all audiophiles will love them.
~ They're incredibly durable, I've had mine for a year and they still work.
Cons:
~ They're a tangle nightmare
~ The unboxing is quite underwhelming",Best pair of earbuds you will ever own,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Frugal Eric,Headphone__B003EM8008_Frugal Eric_70_451, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,Best cheap earbuds I've bought.,Five Stars,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,JD,Headphone__B003EM8008_JD_5_31, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,I have bought several pairs of these and my kids seem to love them but I have noticed the price has been going up on them.,... several pairs of these and my kids seem to love them but I have noticed the price has been ...,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,jaaps5,Headphone__B003EM8008_jaaps5_26_122, , ,AM, 
 ,#N/A,Headphone,"Color:Black  |  Style:No Mic
Product Description
Enjoy the ultimate in style, comfort and listening pleasure with the Panasonic RP-HJE120 ErgoFit Earphones. With three included sets of earpads (S/M/L), you’ll get a custom, comfortable fit that won’t slip out. Nine vivid fashion color options with color matching cords let you choose one that complements your outfit, accessories and mood. Large 9mm neodymium drivers along with a wide frequency response and smart ergonomic fit deliver dynamic, crystal clear sound while blocking ambient noise. A 3.6-ft cord threads comfortably through clothing and bags.

Amazon.com
Panasonic In-Ear Headphone Comparison Chart
Series	
RP-HJE120 Series
RP-HJE140 Series
RP-HJE355 Series
RP-HV21 Series
RP-HJE295 Series

Colors: 
Blue, Orange, Green, Black, Silver, Red, Violet, Pink
Blue, Orange, Green, Black, Red
Blue, Black, White, Red
Blue, Green, Black, White, Red, Pink, Violet
Blue, Black, Green, White, Silver

Design
In-Ear Ergo Fit Design
In-Ear L-Shaped Design
In-Ear Design
Elastomer In-Ear Drops Design
In-Ear Ergo Fit Design

3 Pairs of Soft Earpads (S/M/L)






Drive Unit 
9 mm
9.3 mm
10.7 mm
14.8 mm
10.7 mm

Impedance (ohm/1kHz)
16
16
16
16
16

Cord Length
3.6 ft.
3.9 ft.
3.9 ft.
3.6 ft.
2 ft. + 0.6m extension cord

Plug	
Nickel
Nickel
Gold
Nickel
Gold

Frequency Response (Hz-kHz)
20-20
6-25
6-24
10-25
6-24

Weight without cord 
0.14 oz.
0.14 oz.
0.11 oz.
0.21 oz. 
0.11 oz.

In-Cord Volume
No
No
No
No
No

Sensitivity (dB/mW)
96
107
105
104
104",https://images-na.ssl-images-amazon.com/images/I/31-nuw-iqAL._SX355_.jpg,B003EM8008,4.3,"Panasonic RP-HJE120-PPK In-Ear Headphone, Black",https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/dp/B003EM8008/ref=sr_1_4?ie=UTF8&qid=1496644400&sr=8-4&keywords=Headphone,Headphone__B003EM8008,$12.23,2017-06-04 00:00:00,5.0,"I've spent a lot more on for ear buds and had them break. :(
These work very well, and offer great sound for the audiobooks I listen to.",These work very well,https://www.amazon.com/Panasonic-RP-HJE120-PPK-In-Ear-Headphone-Black/product-reviews/B003EM8008/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,K. Kohler,Headphone__B003EM8008_K. Kohler_27_136, , ,AM, 
 ,Mpow,Headphone,Not Available,https://images-na.ssl-images-amazon.com/images/I/61y0yb%2B3pqL._SX425_.jpg,B01NAJGGA2,4.6,"Mpow Bluetooth Headphones Over Ear, Hi-Fi Stereo Wireless Headset, Foldable, Soft Memory-Protein Earmuffs, w/ Built-in Mic and Wired Mode for PC/ Cell Phones/ TV",https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/dp/B01NAJGGA2/ref=sr_1_5?ie=UTF8&qid=1496644400&sr=8-5&keywords=Headphone,Headphone_Mpow_B01NAJGGA2,$35.69,2017-06-04 00:00:00,5.0,"The connection with Bluetooth is awesome. Sound can be heard outside when volume is turned up. Bass is not crisp, but it is there. Overall quality exceed the price tag.",Very happy with the purchase,https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/product-reviews/B01NAJGGA2/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,kivi n.,Headphone_Mpow_B01NAJGGA2_kivi n._30_168, , ,AM, 
 ,Mpow,Headphone,Not Available,https://images-na.ssl-images-amazon.com/images/I/61y0yb%2B3pqL._SX425_.jpg,B01NAJGGA2,4.6,"Mpow Bluetooth Headphones Over Ear, Hi-Fi Stereo Wireless Headset, Foldable, Soft Memory-Protein Earmuffs, w/ Built-in Mic and Wired Mode for PC/ Cell Phones/ TV",https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/dp/B01NAJGGA2/ref=sr_1_5?ie=UTF8&qid=1496644400&sr=8-5&keywords=Headphone,Headphone_Mpow_B01NAJGGA2,$35.69,2017-06-04 00:00:00,3.0,Maybe I have a fat head. These things make my head and ears hurt from the pressure. I hope to see a change over time.,Too tight for me right now.,https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/product-reviews/B01NAJGGA2/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Craig,Headphone_Mpow_B01NAJGGA2_Craig_25_117, , ,AM, 
 ,Mpow,Headphone,Not Available,https://images-na.ssl-images-amazon.com/images/I/61y0yb%2B3pqL._SX425_.jpg,B01NAJGGA2,4.6,"Mpow Bluetooth Headphones Over Ear, Hi-Fi Stereo Wireless Headset, Foldable, Soft Memory-Protein Earmuffs, w/ Built-in Mic and Wired Mode for PC/ Cell Phones/ TV",https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/dp/B01NAJGGA2/ref=sr_1_5?ie=UTF8&qid=1496644400&sr=8-5&keywords=Headphone,Headphone_Mpow_B01NAJGGA2,$35.69,2017-06-04 00:00:00,1.0,Bluetooth wouldn't connect with my PC. My PC saw every device except for this headset. I'm returning this headset.,Bluetooth not found by my PC.,https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/product-reviews/B01NAJGGA2/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer,Headphone_Mpow_B01NAJGGA2_Amazon Customer_19_114, , ,AM, 
